n,number_of_clusters,does_span,total_cluster_area,occupation_prob
559,507,False,0.01973751471027088,0.03726418238784081
560,508,False,0.019737514875703306,0.03733084461035931
561,509,False,0.01973751497814593,0.037397506832877805
562,510,False,0.019737515018565882,0.037464169055396304
563,511,False,0.019737515113388632,0.0375308312779148
564,512,False,0.01973751511750596,0.0375974935004333
565,513,False,0.019737515176077587,0.0376641557229518
566,514,False,0.019737826147950704,0.0377308179454703
567,515,False,0.01973782658551994,0.0377974801679888
568,515,False,0.01973782658553167,0.0378641423905073
569,516,False,0.01973782875437243,0.037930804613025795
570,517,False,0.019737829111986134,0.037997466835544294
571,517,False,0.01973806087022068,0.03806412905806279
572,517,False,0.019738069165940533,0.03813079128058129
573,518,False,0.019738069165940557,0.03819745350309979
574,519,False,0.019738069173860846,0.03826411572561829
575,520,False,0.019772606384058367,0.03833077794813679
576,521,False,0.019772621939891613,0.038397440170655286
577,521,False,0.01977270694961669,0.038464102393173785
578,522,False,0.01977270695155554,0.038530764615692284
579,523,False,0.019772706951871246,0.03859742683821078
580,524,False,0.019772706964418067,0.03866408906072928
581,524,False,0.019772710315075267,0.03873075128324778
582,524,False,0.01977271031557761,0.03879741350576628
583,524,False,0.019772710341845176,0.03886407572828478
584,524,False,0.01977271035627873,0.038930737950803276
585,525,False,0.019772710821322304,0.038997400173321775
586,526,False,0.01977271114000216,0.03906406239584028
587,526,False,0.019773396913601207,0.03913072461835878
588,527,False,0.019773396916561044,0.03919738684087728
589,527,False,0.019773396916563775,0.03926404906339578
590,527,False,0.019773396916564077,0.039330711285914276
591,527,False,0.019773397833941563,0.039397373508432774
592,528,False,0.019773402487702596,0.03946403573095127
593,529,False,0.01977340248782265,0.03953069795346977
594,530,False,0.019773402492565727,0.03959736017598827
595,531,False,0.01977340260696023,0.03966402239850677
596,532,False,0.01977340263361048,0.03973068462102527
597,531,False,0.019773403013164423,0.03979734684354377
598,532,False,0.01977340301316445,0.039864009066062266
599,533,False,0.01977340301997433,0.039930671288580764
600,534,False,0.019773403021051784,0.03999733351109926
601,535,False,0.019773403796007324,0.04006399573361776
602,536,False,0.019773403844919463,0.04013065795613626
603,537,False,0.01977340417455888,0.04019732017865476
604,537,False,0.01978468228603865,0.04026398240117326
605,538,False,0.019784682636108636,0.04033064462369176
606,539,False,0.01978469027518823,0.040397306846210256
607,539,False,0.01978469038377535,0.040463969068728754
608,540,False,0.01978470625498622,0.04053063129124725
609,541,False,0.019784706317051634,0.04059729351376575
610,542,False,0.01978470631705179,0.04066395573628425
611,543,False,0.019784706385372306,0.04073061795880275
612,544,False,0.019784706385937812,0.04079728018132125
613,545,False,0.019784706386053227,0.04086394240383975
614,545,False,0.019784706386475646,0.040930604626358245
615,546,False,0.019784706386493496,0.040997266848876744
616,546,False,0.0197847063864935,0.04106392907139524
617,547,False,0.019784715047617193,0.04113059129391374
618,547,False,0.019784963144949656,0.04119725351643224
619,547,False,0.019787577780790194,0.04126391573895074
620,548,False,0.019787577784584606,0.04133057796146924
621,549,False,0.019787577796662913,0.04139724018398774
622,550,False,0.019787579561382787,0.041463902406506235
623,551,False,0.01978757956415485,0.041530564629024734
624,552,False,0.019787579564307135,0.04159722685154323
625,552,False,0.019787580169861513,0.04166388907406173
626,553,False,0.0197886316823934,0.04173055129658023
627,554,False,0.019788634071531135,0.04179721351909873
628,555,False,0.019788634071545942,0.04186387574161723
629,556,False,0.019788641136476673,0.041930537964135726
630,557,False,0.019789325816617166,0.041997200186654225
631,557,False,0.019789325818544156,0.042063862409172724
632,558,False,0.01978933064924266,0.04213052463169122
633,559,False,0.019789354926384624,0.04219718685420972
634,560,False,0.019789355016327042,0.04226384907672822
635,561,False,0.019789355017267817,0.04233051129924672
636,562,False,0.019789356516862318,0.04239717352176522
637,563,False,0.019789356518648563,0.042463835744283716
638,563,False,0.019789356518653732,0.042530497966802215
639,564,False,0.019789356518832662,0.042597160189320714
640,565,False,0.019789356518838366,0.04266382241183921
641,566,False,0.019789356596372838,0.04273048463435771
642,566,False,0.019789356596811372,0.04279714685687621
643,566,False,0.01978935659681979,0.04286380907939471
644,567,False,0.019789356630471516,0.04293047130191321
645,568,False,0.019789356713821062,0.042997133524431706
646,569,False,0.01978937567809841,0.043063795746950205
647,570,False,0.0197893756782805,0.043130457969468704
648,570,False,0.01978937581216508,0.0431971201919872
649,571,False,0.01978937582323183,0.0432637824145057
650,572,False,0.019789375825891815,0.0433304446370242
651,573,False,0.019789375929298133,0.0433971068595427
652,574,False,0.019789376189919713,0.0434637690820612
653,575,False,0.019789376198275244,0.043530431304579696
654,576,False,0.019789376198285982,0.043597093527098195
655,577,False,0.019789424773085543,0.043663755749616694
656,578,False,0.019789464117242937,0.04373041797213519
657,579,False,0.019789720007228638,0.04379708019465369
658,580,False,0.019789720007228884,0.04386374241717219
659,580,False,0.019789720013679762,0.04393040463969069
660,581,False,0.019789720013737973,0.04399706686220919
661,581,False,0.019789720013737997,0.044063729084727686
662,582,False,0.019789720030116212,0.044130391307246185
663,580,False,0.01978972003316602,0.044197053529764684
664,581,False,0.019789720053290757,0.04426371575228318
665,582,False,0.01978972005330277,0.04433037797480168
666,583,False,0.01978972009056609,0.04439704019732018
667,583,False,0.019789772031013474,0.04446370241983868
668,584,False,0.019791600876299737,0.04453036464235718
669,585,False,0.01979160087630035,0.044597026864875676
670,585,False,0.01979160088197385,0.044663689087394175
671,586,False,0.01979160091612327,0.04473035130991267
672,587,False,0.01979160106986223,0.04479701353243117
673,588,False,0.01979160107138663,0.04486367575494967
674,588,False,0.01979160107138683,0.04493033797746817
675,589,False,0.019791998809043587,0.04499700019998667
676,588,False,0.019791999877736124,0.04506366242250517
677,588,False,0.019791999890238828,0.045130324645023666
678,588,False,0.019791999890258684,0.045196986867542165
679,588,False,0.01979200678015501,0.04526364909006066
680,589,False,0.019792996406215815,0.04533031131257916
681,589,False,0.019792996408833648,0.04539697353509766
682,590,False,0.0197930001811879,0.04546363575761616
683,589,False,0.019793016085177837,0.04553029798013466
684,590,False,0.019793286743179338,0.04559696020265316
685,591,False,0.019793289496659754,0.045663622425171656
686,591,False,0.019793289496659826,0.045730284647690154
687,592,False,0.01979328955703699,0.04579694687020865
688,593,False,0.01979328965848401,0.04586360909272715
689,594,False,0.019793289662159683,0.04593027131524565
690,595,False,0.01979328966217101,0.04599693353776415
691,596,False,0.019793906432327237,0.04606359576028265
692,597,False,0.01979390643658298,0.04613025798280115
693,598,False,0.01979390643659855,0.046196920205319646
694,599,False,0.01979390643659856,0.046263582427838144
695,599,False,0.01979390643664531,0.04633024465035664
696,599,False,0.019793907104602902,0.04639690687287514
697,600,False,0.01979390710460367,0.04646356909539364
698,601,False,0.01979390710634674,0.04653023131791214
699,602,False,0.01979390711264002,0.04659689354043064
700,603,False,0.01979390711298916,0.04666355576294914
701,604,False,0.019793907113290057,0.046730217985467636
702,604,False,0.019793928433560204,0.046796880207986134
703,605,False,0.019793928591840166,0.04686354243050463
704,606,False,0.019793952348003723,0.04693020465302313
705,607,False,0.019793952388485758,0.04699686687554163
706,608,False,0.01979395238849184,0.04706352909806013
707,609,False,0.01979395238849184,0.04713019132057863
708,610,False,0.01980150510848532,0.04719685354309713
709,611,False,0.01980150795216512,0.047263515765615625
710,612,False,0.019801508011448348,0.047330177988134124
711,613,False,0.019801508011448355,0.04739684021065262
712,613,False,0.01980150803002077,0.04746350243317112
713,613,False,0.019801511972211486,0.04753016465568962
714,614,False,0.019801515118052705,0.04759682687820812
715,615,False,0.019801522859804004,0.04766348910072662
716,616,False,0.01980155530606726,0.04773015132324512
717,617,False,0.019801555306067618,0.047796813545763615
718,618,False,0.01980155535988531,0.047863475768282114
719,619,False,0.0198015556066681,0.04793013799080061
720,620,False,0.019801555606668266,0.04799680021331911
721,621,False,0.0198015556066683,0.04806346243583761
722,622,False,0.019801555692541804,0.04813012465835611
723,623,False,0.019801555692541804,0.04819678688087461
724,624,False,0.01980155569254181,0.048263449103393107
725,625,False,0.019801555713928196,0.048330111325911605
726,626,False,0.019801555713959296,0.048396773548430104
727,627,False,0.01980155914123856,0.0484634357709486
728,628,False,0.019801560109524365,0.0485300979934671
729,629,False,0.019801560558769964,0.0485967602159856
730,630,False,0.019801560558770324,0.0486634224385041
731,631,False,0.01980156055877223,0.0487300846610226
732,631,False,0.019801580810105752,0.048796746883541096
733,632,False,0.019801580927022517,0.048863409106059595
734,633,False,0.019801581665704383,0.048930071328578094
735,633,False,0.019801581670604824,0.04899673355109659
736,634,False,0.019801583281656928,0.04906339577361509
737,634,False,0.01980224536951559,0.04913005799613359
738,635,False,0.019802427436244045,0.04919672021865209
739,635,False,0.019822483439884755,0.04926338244117059
740,636,False,0.019822483440658307,0.049330044663689086
741,637,False,0.019822483443288234,0.049396706886207585
742,638,False,0.019822490534983545,0.049463369108726084
743,639,False,0.019822635586018964,0.04953003133124458
744,640,False,0.019822636280466596,0.04959669355376308
745,640,False,0.019822636280828875,0.04966335577628158
746,641,False,0.019822636336808423,0.04973001799880008
747,642,False,0.019822636341109177,0.04979668022131858
748,643,False,0.019822636342097216,0.049863342443837076
749,644,False,0.01982263642369038,0.049930004666355575
750,645,False,0.019822636424080827,0.049996666888874074
751,646,False,0.01982541596730401,0.05006332911139257
752,646,False,0.019825417397319786,0.05012999133391107
753,646,False,0.019825417423251713,0.05019665355642957
754,646,False,0.019825417485119956,0.05026331577894807
755,645,False,0.01982541748512009,0.05032997800146657
756,645,False,0.019825417573203632,0.050396640223985066
757,646,False,0.01987353735576298,0.050463302446503565
758,646,False,0.01987353891080732,0.050529964669022064
759,647,False,0.01987353902603891,0.05059662689154056
760,647,False,0.019873541384869884,0.05066328911405906
761,648,False,0.019873541424019727,0.05072995133657756
762,649,False,0.019873541424061232,0.05079661355909606
763,650,False,0.019873541424061236,0.05086327578161456
764,651,False,0.019873541424061236,0.050929938004133056
765,652,False,0.01987354142406124,0.050996600226651555
766,653,False,0.019873541424152437,0.051063262449170053
767,654,False,0.019873592378819003,0.05112992467168855
768,655,False,0.0198735923788221,0.05119658689420705
769,655,False,0.01987359400220015,0.05126324911672555
770,655,False,0.01987359433114488,0.05132991133924405
771,656,False,0.019873594331185684,0.05139657356176255
772,657,False,0.019873594492620186,0.051463235784281046
773,658,False,0.01987359449511472,0.051529898006799545
774,658,False,0.019873641360571848,0.05159656022931804
775,659,False,0.01987369138445561,0.05166322245183654
776,660,False,0.019873824836852193,0.05172988467435504
777,661,False,0.01987382483696279,0.05179654689687354
778,661,False,0.019873824851328797,0.05186320911939204
779,662,False,0.01987382496037504,0.05192987134191054
780,663,False,0.019873825005127285,0.051996533564429036
781,664,False,0.019873825147304378,0.052063195786947535
782,664,False,0.019873825934918075,0.05212985800946603
783,665,False,0.019873825959016312,0.05219652023198453
784,664,False,0.019873829176876436,0.05226318245450303
785,665,False,0.019873991479143368,0.05232984467702153
786,666,False,0.019873991481284044,0.05239650689954003
787,667,False,0.019873991483555894,0.05246316912205853
788,668,False,0.019874262353304507,0.052529831344577026
789,668,False,0.019874263346718393,0.052596493567095524
790,669,False,0.019874263367329986,0.05266315578961402
791,669,False,0.01987426336735689,0.05272981801213252
792,669,False,0.01987426338177161,0.05279648023465102
793,669,False,0.01987426341163961,0.05286314245716952
794,670,False,0.019874378323230642,0.05292980467968802
795,670,False,0.01987437850546949,0.05299646690220652
796,671,False,0.019874378602033803,0.053063129124725016
797,672,False,0.01987437903662325,0.053129791347243514
798,672,False,0.01987437914612109,0.05319645356976201
799,673,False,0.019887584976935515,0.05326311579228051
800,673,False,0.01988758499029685,0.05332977801479901
801,674,False,0.01988759231134689,0.05339644023731751
802,675,False,0.01988759231747526,0.05346310245983601
803,675,False,0.01988759312956024,0.05352976468235451
804,676,False,0.019887593209832792,0.053596426904873005
805,677,False,0.019887593210796632,0.053663089127391504
806,678,False,0.019887593210890023,0.05372975134991
807,679,False,0.019887593210936454,0.0537964135724285
808,680,False,0.01988759322017123,0.053863075794947
809,681,False,0.01988759323763174,0.0539297380174655
810,682,False,0.019887593239327973,0.053996400239984
811,683,False,0.01988759422357811,0.0540630624625025
